Year,Month,Day,Return_t,Return_day_before
2016,10,21,1.00299745,0.99472329
2016,10,24,0.990476,1.00299745
2016,10,25,0.99731269,0.990476
2016,10,26,1.00738313,0.99731269
2016,10,27,0.99870226,1.00738313
2016,10,28,0.99717655,0.99870226
2016,10,31,0.99575353,0.99717655
2016,11,1,0.99862545,0.99575353
2016,11,2,0.9968514,0.99862545
2016,11,3,1.00077804,0.9968514
2016,11,4,0.99593193,1.00077804
2016,11,7,1.00124133,0.99593193
2016,11,8,1.00632399,1.00124133
2016,11,9,0.99950253,1.00632399
2016,11,10,1.00381874,0.99950253
2016,11,11,0.99766526,1.00381874
2016,11,14,1.00720224,0.99766526
2016,11,15,1.01090124,1.00720224
2016,11,16,1.00426522,1.01090124
2016,11,17,1.00984506,1.00426522
2016,11,18,1.00292371,1.00984506
2016,11,21,0.99371682,1.00292371
2016,11,22,0.99894554,0.99371682
2016,11,23,0.99689649,0.99894554
2016,11,24,0.99454373,0.99689649
2016,11,25,1.00102659,0.99454373
2016,11,28,0.99830849,1.00102659
2016,11,29,1.01315564,0.99830849
2016,11,30,1.00470972,1.01315564
2016,12,1,0.9964374,1.00470972
2016,12,2,0.99947547,0.9964374
2016,12,5,1.00090866,0.99947547
2016,12,6,1.00065669,1.00090866
2016,12,7,1.00568978,1.00065669
2016,12,8,1.00244444,1.00568978
2016,12,9,0.9980787,1.00244444
2016,12,12,0.9994412,0.9980787
2016,12,13,1.00117994,0.9994412
2016,12,14,1.00215089,1.00117994
2016,12,15,1.00770424,1.00215089
2016,12,16,1.00255404,1.00770424
2016,12,19,1.00082456,1.00255404
2016,12,20,1,1.00082456
2016,12,21,0.99793257,1
2016,12,22,1.00124613,0.99793257
2016,12,23,0.99676644,1.00124613
2016,12,27,1.0019336,0.99676644
2016,12,28,0.99888018,1.0019336
2016,12,29,1.00469643,0.99888018
2016,12,30,1,1.00469643
2017,1,3,1.00059903,1
2017,1,4,0.99863856,1.00059903
2017,1,5,1.0039867,0.99863856
2017,1,6,0.99391738,1.0039867
2017,1,9,0.99676847,0.99391738
2017,1,10,0.99423716,0.99676847
2017,1,11,0.99694942,0.99423716
2017,1,12,0.99902477,0.99694942
2017,1,13,0.99950247,0.99902477
2017,1,16,0.99807453,0.99950247
2017,1,17,0.99101153,0.99807453
2017,1,18,0.98917168,0.99101153
2017,1,19,0.99976164,0.98917168
2017,1,20,1.0032783,0.99976164
2017,1,23,1.00641816,1.0032783
2017,1,24,1.00818951,1.00641816
2017,1,25,1.00314411,1.00818951
2017,1,26,0.99379114,1.00314411
2017,1,27,1.00147375,0.99379114
2017,1,30,1.00252993,1.00147375
2017,1,31,0.99858524,1.00252993
2017,2,1,0.99237843,0.99858524
2017,2,2,0.99703042,0.99237843
2017,2,3,0.99847255,0.99703042
2017,2,6,0.996518,0.99847255
2017,2,7,1.00048772,0.996518
2017,2,8,1.00265464,1.00048772
2017,2,9,0.99772976,1.00265464
2017,2,10,1.00593968,0.99772976
2017,2,13,0.99675526,1.00593968
2017,2,14,0.99345381,0.99675526
2017,2,15,1.00298442,0.99345381
2017,2,16,1.00124506,1.00298442
2017,2,17,0.99667434,1.00124506
2017,2,20,0.99910734,0.99667434
2017,2,21,0.9946235,0.99910734
2017,2,22,1.00272029,0.9946235
2017,2,23,1.00633113,1.00272029
2017,2,24,0.99375785,1.00633113
2017,2,27,0.99287903,0.99375785
2017,2,28,0.99559954,0.99287903
2017,3,1,1.0088293,0.99559954
2017,3,2,0.99781472,1.0088293
2017,3,3,0.99962608,0.99781472
2017,3,6,0.99886969,0.99962608
2017,3,7,1.00211766,0.99886969
2017,3,8,1.00157842,1.00211766
2017,3,9,0.99776562,1.00157842
2017,3,10,0.99834909,0.99776562
2017,3,13,0.99892021,0.99834909
2017,3,14,0.99346609,0.99892021
2017,3,15,1.00298326,0.99346609
2017,3,16,0.99473623,1.00298326
2017,3,17,0.99608459,0.99473623
2017,3,20,1.00506517,0.99608459
2017,3,21,1.00346995,1.00506517
2017,3,22,1.00496061,1.00346995
2017,3,23,0.99823498,1.00496061
2017,3,24,1.00098153,0.99823498
2017,3,27,0.99750335,1.00098153
2017,3,28,1.00006854,0.99750335
2017,3,29,1.00233581,1.00006854
2017,3,30,1.00245961,1.00233581
2017,3,31,0.99926266,1.00245961
2017,4,3,1.0035023,0.99926266
2017,4,4,0.99704904,1.0035023
2017,4,5,1.00479358,0.99704904
2017,4,6,1.00587557,1.00479358
2017,4,7,1.00641353,1.00587557
2017,4,10,1.00037034,1.00641353
2017,4,11,1.00309237,1.00037034
2017,4,12,0.98765432,1.00309237
2017,4,13,0.99867299,0.98765432
2017,4,14,0.99944574,0.99867299
2017,4,17,0.99932742,0.99944574
2017,4,18,1.0005641,0.99932742
2017,4,19,0.99725633,1.0005641
2017,4,20,0.99503093,0.99725633
2017,4,21,0.99661369,0.99503093
2017,4,24,0.99951089,0.99661369
2017,4,25,1.00498432,0.99951089
2017,4,26,1.00007865,1.00498432
2017,4,27,0.99472861,1.00007865
2017,4,28,0.9935287,0.99472861
2017,5,1,0.99651419,0.9935287
2017,5,2,1.01395121,0.99651419
2017,5,3,1.0004027,1.01395121
2017,5,4,1.00580878,1.0004027
2017,5,5,1.00135524,1.00580878
2017,5,8,1.00347432,1.00135524
2017,5,9,1.00175015,1.00347432
2017,5,10,0.99524955,1.00175015
2017,5,11,0.998133,0.99524955
2017,5,12,1.00189032,0.998133
2017,5,15,1.00014848,1.00189032
2017,5,16,0.99970313,1.00014848
2017,5,17,1.0016255,0.99970313
2017,5,18,1.00178727,1.0016255
2017,5,19,0.99774123,1.00178727
2017,5,22,0.99892132,0.99774123
2017,5,23,1.00484278,0.99892132
2017,5,24,1.00057709,1.00484278
2017,5,25,1.00393567,1.00057709
2017,5,26,1.00073973,1.00393567
2017,5,29,0.99580915,1.00073973
2017,5,30,1.00162522,0.99580915
2017,5,31,1.00665456,1.00162522
2017,6,1,0.99273615,1.00665456
2017,6,2,0.99515117,0.99273615
2017,6,5,0.99869282,0.99515117
2017,6,6,0.99067997,0.99869282
2017,6,7,1.0002944,0.99067997
2017,6,8,1.00535725,1.0002944
2017,6,9,1.00877822,1.00535725
2017,6,12,1.00670294,1.00877822
2017,6,13,0.99350979,1.00670294
2017,6,14,0.99918441,0.99350979
2017,6,15,0.9991255,0.99918441
2017,6,16,1.00229086,0.9991255
2017,6,19,0.99849826,1.00229086
2017,6,20,0.99908587,0.99849826
2017,6,21,1.00853793,0.99908587
2017,6,22,0.99344935,1.00853793
2017,6,23,1.00031867,0.99344935
2017,6,26,1.00360802,1.00031867
2017,6,27,1.00501225,1.00360802
2017,6,28,0.99694575,1.00501225
2017,6,29,1.00229846,0.99694575
2017,6,30,1.00021082,1.00229846
2017,7,3,1.01323365,1.00021082
2017,7,4,0.99807107,1.01323365
2017,7,5,1.00080267,0.99807107
2017,7,6,1.00540391,1.00080267
2017,7,7,0.99839876,1.00540391
2017,7,10,0.99437143,0.99839876
2017,7,11,1.00756151,0.99437143
2017,7,12,0.99527098,1.00756151
2017,7,13,0.99354337,0.99527098
2017,7,14,0.99984846,0.99354337
2017,7,17,0.99027562,0.99984846
2017,7,18,0.99736577,0.99027562
2017,7,19,1.00034936,0.99736577
2017,7,20,1.00998044,1.00034936
2017,7,21,1.00076676,1.00998044
2017,7,24,0.99862978,1.00076676
2017,7,25,0.99643607,0.99862978
2017,7,26,0.9962494,0.99643607
2017,7,27,1.00709106,0.9962494
2017,7,28,0.99440099,1.00709106
2017,7,31,0.99939939,0.99440099
2017,8,1,0.99767307,0.99939939
2017,8,2,1.00128996,0.99767307
2017,8,3,0.99704882,1.00128996
2017,8,4,0.99975081,0.99704882
2017,8,7,1.0008979,0.99975081
2017,8,8,1.00109864,1.0008979
2017,8,9,0.99780754,1.00109864
2017,8,10,1.0025277,0.99780754
2017,8,11,1.00222291,1.0025277
2017,8,14,1.00136364,1.00222291
2017,8,15,0.99743972,1.00136364
2017,8,16,1.00005001,0.99743972
2017,8,17,1.00284855,1.00005001
2017,8,18,1.00007022,1.00284855
2017,8,21,1.00326057,1.00007022
2017,8,22,1.00187532,1.00326057
2017,8,23,1.00280064,1.00187532
2017,8,24,0.99927257,1.00280064
2017,8,25,0.99394463,0.99927257
2017,8,28,1.00109579,0.99394463
2017,8,29,0.99741302,1.00109579
2017,8,30,1.00568743,0.99741302
2017,8,31,1.00470102,1.00568743
2017,9,1,1.00103448,1.00470102
2017,9,4,0.99677514,1.00103448
2017,9,5,1.01148309,0.99677514
2017,9,6,1.00330345,1.01148309
2017,9,7,0.99655458,1.00330345
2017,9,8,1.00638955,0.99655458
2017,9,11,0.99472903,1.00638955
2017,9,12,1.00499902,0.99472903
2017,9,13,0.99880824,1.00499902
2017,9,14,0.99767327,0.99880824
2017,9,15,0.99743388,0.99767327
2017,9,18,0.99361045,0.99743388
2017,9,19,0.99482588,0.99361045
2017,9,20,1.01215146,0.99482588
2017,9,21,0.99592527,1.01215146
2017,9,22,1.00021397,0.99592527
2017,9,25,1.00838393,1.00021397
2017,9,26,0.99402537,1.00838393
2017,9,27,1.00309388,0.99402537
2017,9,28,0.99825123,1.00309388
2017,9,29,0.9990192,0.99825123
2017,10,2,1.00060315,0.9990192
2017,10,3,0.99729826,1.00060315
2017,10,4,1.00164413,0.99729826
2017,10,5,1.00521475,1.00164413
2017,10,6,1.00120248,1.00521475
2017,10,9,0.99972258,1.00120248
2017,10,10,1.00319535,0.99972258
2017,10,11,0.99462784,1.00319535
2017,10,12,0.99152215,0.99462784
2017,10,13,1.00110925,0.99152215
2017,10,16,1.00053965,1.00110925
2017,10,17,1.00423322,1.00053965
2017,10,18,0.99441772,1.00423322
2017,10,19,0.99696896,0.99441772
2017,10,20,0.99931114,0.99696896
2017,10,23,1.00183695,0.99931114
2017,10,24,0.99968548,1.00183695
2017,10,25,1.00163613,0.99968548
2017,10,26,1.00023379,1.00163613
2017,10,27,0.99727316,1.00023379
2017,10,30,0.9998581,0.99727316
2017,10,31,0.99923029,0.9998581
2017,11,1,0.99960518,0.99923029
2017,11,2,1.01204893,0.99960518
2017,11,3,0.99919124,1.01204893
2017,11,6,1.00047114,0.99919124
2017,11,7,0.99949838,1.00047114
2017,11,8,1.00345153,0.99949838
2017,11,9,1.00241986,1.00345153
2017,11,10,1.00090698,1.00241986
2017,11,13,0.99913499,1.00090698
2017,11,14,1.00276742,0.99913499
2017,11,15,1.00064063,1.00276742
2017,11,16,1.00175967,1.00064063
2017,11,17,0.99837753,1.00175967
2017,11,20,0.9995868,0.99837753
2017,11,21,1.00167626,0.9995868
2017,11,22,0.99752281,1.00167626
2017,11,23,1.00103323,0.99752281
2017,11,24,0.99718722,1.00103323
2017,11,27,0.99754358,0.99718722
2017,11,28,0.99953771,0.99754358
2017,11,29,0.99820542,0.99953771
2017,11,30,1.00999472,0.99820542
2017,12,1,1.00311685,1.00999472
2017,12,4,0.99746103,1.00311685
2017,12,5,0.99799359,0.99746103
2017,12,6,1.00180281,0.99799359
2017,12,7,1.00034203,1.00180281
2017,12,8,0.99741557,1.00034203
2017,12,11,0.99543102,0.99741557
2017,12,12,0.99312213,0.99543102
2017,12,13,0.99795005,0.99312213
2017,12,14,0.9969497,0.99795005
2017,12,15,0.99837582,0.9969497
2017,12,18,0.99863147,0.99837582
2017,12,19,1.00299946,0.99863147
2017,12,20,1.0027426,1.00299946
2017,12,21,0.99895096,1.0027426
2017,12,22,1.00071345,0.99895096
2017,12,25,1.00132673,1.00071345
2017,12,26,0.99708968,1.00132673
2017,12,27,1.00402546,0.99708968
2017,12,28,0.99705601,1.00402546
2017,12,29,1.00326019,0.99705601
2018,1,1,0.99912185,1.00326019
2018,1,2,0.99747405,0.99912185
2018,1,3,1.00035661,0.99747405
2018,1,4,1.0058416,1.00035661
2018,1,5,1.00225975,1.0058416
2018,1,8,0.99861526,1.00225975
2018,1,9,0.99115503,0.99861526
2018,1,10,0.9958994,0.99115503
2018,1,11,1.0016023,0.9958994
2018,1,12,0.99648329,1.0016023
2018,1,15,1.00033359,0.99648329
2018,1,16,0.99847589,1.00033359
2018,1,17,0.99759347,0.99847589
2018,1,18,0.99426346,0.99759347
2018,1,19,1.00166466,0.99426346
2018,1,22,1.00420938,1.00166466
2018,1,23,0.99797996,1.00420938
2018,1,24,1.00215532,0.99797996
2018,1,25,0.99339663,1.00215532
2018,1,26,1.00107169,0.99339663
2018,1,29,1.00167545,1.00107169
2018,1,30,1.00523418,1.00167545
2018,1,31,1.00594501,1.00523418
2018,2,1,1.00140198,1.00594501
2018,2,2,0.99696147,1.00140198
2018,2,5,1.00001013,0.99696147
2018,2,6,1.00473205,1.00001013
2018,2,7,1.00244833,1.00473205
2018,2,8,0.99726334,1.00244833
2018,2,9,0.99458666,0.99726334
2018,2,12,0.99887812,0.99458666
2018,2,13,0.99965648,0.99887812
2018,2,14,0.99868826,0.99965648
2018,2,15,0.99791566,0.99868826
2018,2,16,0.99951691,0.99791566
2018,2,19,0.99701978,0.99951691
2018,2,20,1.00566118,0.99701978
2018,2,21,0.99433078,1.00566118
2018,2,22,1.00577259,0.99433078
2018,2,23,0.99545916,1.00577259
2018,2,26,1.00058301,0.99545916
2018,2,27,0.99944745,1.00058301
2018,2,28,1.00016077,0.99944745
2018,3,1,0.99533944,1.00016077
2018,3,2,0.99364982,0.99533944
2018,3,5,0.99863048,0.99364982
2018,3,6,0.997456,0.99863048
2018,3,7,1.00619522,0.997456
2018,3,8,0.99892546,1.00619522
2018,3,9,0.99433128,0.99892546
2018,3,12,0.99204059,0.99433128
2018,3,13,0.99857895,0.99204059
2018,3,14,1.00259401,0.99857895
2018,3,15,1.00757366,1.00259401
2018,3,16,1.00090173,1.00757366
2018,3,19,1.00499925,1.00090173
2018,3,20,1.00235578,1.00499925
2018,3,21,1.00672294,1.00235578
2018,3,22,1.00255904,1.00672294
2018,3,23,0.99779844,1.00255904
2018,3,26,1.00563093,0.99779844
2018,3,27,0.999414,1.00563093
2018,3,28,1.00075833,0.999414
2018,3,29,0.99877805,1.00075833
2018,3,30,1.00116271,0.99877805
2018,4,2,1.00524438,1.00116271
2018,4,3,0.99891368,1.00524438
2018,4,4,1.00578979,0.99891368
2018,4,5,0.99887802,1.00578979
2018,4,6,1.00332597,0.99887802
2018,4,9,0.99938635,1.00332597
2018,4,10,1.00236814,0.99938635
2018,4,11,0.99978476,1.00236814
2018,4,12,0.99667998,0.99978476
2018,4,13,1.00163715,0.99667998
2018,4,16,1.00257489,1.00163715
2018,4,17,0.99199121,1.00257489
2018,4,18,1.00358471,0.99199121
2018,4,19,1.00076655,1.00358471
2018,4,20,1.00153545,1.00076655
2018,4,23,1.00128118,1.00153545
2018,4,24,1.00442678,1.00128118
2018,4,25,0.99933128,1.00442678
2018,4,26,0.999229,0.99933128
2018,4,27,1.0062063,0.999229
2018,4,30,1.00483313,1.0062063
2018,5,1,0.99693286,1.00483313
2018,5,2,0.99758117,0.99693286
2018,5,3,0.99899833,0.99758117
2018,5,4,1.00084749,0.99899833
2018,5,7,1.00279833,1.00084749
2018,5,8,1.00668788,1.00279833
2018,5,9,0.99697304,1.00668788
2018,5,10,0.99595964,0.99697304
2018,5,11,1.00119281,0.99595964
2018,5,14,1.00233922,1.00119281
2018,5,15,1.00083241,1.00233922
2018,5,16,0.99948001,1.00083241
2018,5,17,0.99376802,0.99948001
2018,5,18,0.99839034,0.99376802
2018,5,21,0.99824896,0.99839034
2018,5,22,1.00113431,0.99824896
2018,5,23,0.99400369,1.00113431
2018,5,24,0.99596754,0.99400369
2018,5,25,0.99933687,0.99596754
2018,5,28,1.00384044,0.99933687
2018,5,29,1.00179542,1.00384044
2018,5,30,0.99413535,1.00179542
2018,5,31,0.99931711,0.99413535
2018,6,1,0.992735,0.99931711
2018,6,4,1.00081013,0.992735
2018,6,5,0.99508253,1.00081013
2018,6,6,1.00397592,0.99508253
2018,6,7,1.00692711,1.00397592
2018,6,8,0.99437804,1.00692711
2018,6,11,1.0020809,0.99437804
2018,6,12,1.00137223,1.0020809
2018,6,13,1.00449255,1.00137223
2018,6,14,0.99710865,1.00449255
2018,6,15,1.00254146,0.99710865
2018,6,18,0.9995919,1.00254146
2018,6,19,0.9999796,0.9995919
2018,6,20,0.99850251,0.9999796
2018,6,21,0.99403562,0.99850251
2018,6,22,1.00190737,0.99403562
2018,6,25,1.00249186,1.00190737
2018,6,26,1.00444399,1.00249186
2018,6,27,1.00544399,1.00444399
2018,6,28,1.00113116,1.00544399
2018,6,29,1.0051994,1.00113116
2018,7,2,0.99708323,1.0051994
2018,7,3,1.00024742,0.99708323
2018,7,4,1.00021654,1.00024742
2018,7,5,0.99696736,1.00021654
2018,7,6,0.99422527,0.99696736
2018,7,9,1.00084904,0.99422527
2018,7,10,1.00500668,1.00084904
2018,7,11,0.99840903,1.00500668
2018,7,12,0.99776738,0.99840903
2018,7,13,1.00218618,0.99776738
2018,7,16,0.99989737,1.00218618
2018,7,17,1.00035932,0.99989737
2018,7,18,0.99793048,1.00035932
2018,7,19,1.00168304,0.99793048
2018,7,20,1.00265473,1.00168304
2018,7,23,0.99624812,1.00265473
2018,7,24,1.00324986,0.99624812
2018,7,25,1.0085572,1.00324986
2018,7,26,0.99685671,1.0085572
2018,7,27,1.00206186,0.99685671
2018,7,30,0.99987568,1.00206186
2018,7,31,1.00281541,0.99987568
2018,8,1,1.00473894,1.00281541
2018,8,2,0.99681608,1.00473894
2018,8,3,1.00074972,0.99681608
2018,8,6,0.99160549,1.00074972
2018,8,7,1.00147871,0.99160549
2018,8,8,1.00525988,1.00147871
2018,8,9,1.00400768,1.00525988
2018,8,10,1.00396069,1.00400768
2018,8,13,1.00993661,1.00396069
2018,8,14,0.99356541,1.00993661
2018,8,15,0.99613532,0.99356541
2018,8,16,0.99936153,0.99613532
2018,8,17,0.99856811,0.99936153
2018,8,20,0.99647975,0.99856811
2018,8,21,1.00603521,0.99647975
2018,8,22,1.00748435,1.00603521
2018,8,23,0.99261285,1.00748435
2018,8,24,1.00178448,0.99261285
2018,8,27,1.00447059,1.00178448
2018,8,28,1.00547039,1.00447059
2018,8,29,1.00074266,1.00547039
2018,8,30,1.00447589,1.00074266
2018,8,31,0.99375172,1.00447589
2018,9,3,0.99787587,0.99375172
2018,9,4,0.99848055,0.99787587
2018,9,5,1.00213601,0.99848055
2018,9,6,1.01088177,1.00213601
2018,9,7,0.99941243,1.01088177
2018,9,10,1.00715508,0.99941243
2018,9,11,0.99779915,1.00715508
2018,9,12,0.99678959,0.99779915
2018,9,13,1.00245663,0.99678959
2018,9,14,0.99609968,1.00245663
2018,9,17,0.99915653,0.99609968
2018,9,18,0.99893346,0.99915653
2018,9,19,0.99665164,0.99893346
2018,9,20,0.99935201,0.99665164
2018,9,21,1.00196909,0.99935201
2018,9,24,1.00054313,1.00196909
2018,9,25,0.99407163,1.00054313
2018,9,26,1.00510742,0.99407163
2018,9,27,1.00841229,1.00510742
2018,9,28,1.00741533,1.00841229
2018,10,1,1.0037977,1.00741533
2018,10,2,1.00881168,1.0037977
2018,10,3,0.99885197,1.00881168
2018,10,4,1.00202682,0.99885197
2018,10,5,0.99526769,1.00202682
2018,10,8,0.99737904,0.99526769
2018,10,9,0.99847976,0.99737904
2018,10,10,0.9922423,0.99847976
2018,10,11,1.00170529,0.9922423
2018,10,12,1.0003995,1.00170529
2018,10,15,1.00278262,1.0003995
2018,10,16,0.99783922,1.00278262
2018,10,17,0.99656539,0.99783922
2018,10,18,0.99557299,0.99656539
2018,10,19,1.00577866,0.99557299
2018,10,22,1.00063649,1.00577866
2018,10,23,1.00569593,1.00063649
2018,10,24,0.99621708,1.00569593
2018,10,25,0.99660692,0.99621708
2018,10,26,1.0018886,0.99660692
2018,10,29,0.99486789,1.0018886
2018,10,30,1.00118243,0.99486789
2018,10,31,0.98674148,1.00118243
2018,11,1,0.99981972,0.98674148
2018,11,2,0.99773569,0.99981972
2018,11,5,0.99407823,0.99773569
2018,11,6,0.99679175,0.99407823
2018,11,7,0.99947605,0.99679175
2018,11,8,1.00042982,0.99947605
2018,11,9,1.00383061,1.00042982
2018,11,12,0.99480737,1.00383061
2018,11,13,0.99781675,0.99480737
2018,11,14,0.99838346,0.99781675
2018,11,15,0.99448224,0.99838346
2018,11,16,1.00384187,0.99448224
2018,11,19,1.00070849,1.00384187
2018,11,20,0.99890721,1.00070849
2018,11,21,1.00481051,0.99890721
2018,11,22,0.9994565,1.00481051
2018,11,23,0.99995819,0.9994565
2018,11,26,0.99626194,0.99995819
2018,11,27,0.99035824,0.99626194
2018,11,28,0.99783915,0.99035824
2018,11,29,0.99987654,0.99783915
2018,11,30,1.0011227,0.99987654
2018,12,3,0.99739062,1.0011227
2018,12,4,1.00247165,0.99739062
2018,12,5,1.00302661,1.00247165
2018,12,6,1.00945767,1.00302661
2018,12,7,0.99576364,1.00945767
2018,12,10,0.99857952,0.99576364
2018,12,11,1.00095481,0.99857952
2018,12,12,0.99865263,1.00095481
2018,12,13,1.00430936,0.99865263
2018,12,14,0.99815061,1.00430936
2018,12,17,0.99574794,0.99815061
2018,12,18,1.00855602,0.99574794
2018,12,19,0.99833332,1.00855602
2018,12,20,1.00348086,0.99833332
2018,12,21,0.99913315,1.00348086
2018,12,24,0.99864412,0.99913315
2018,12,26,1.00190184,0.99864412
2018,12,27,0.9967503,1.00190184
2018,12,28,0.99919863,0.9967503
2018,12,31,1.0131486,0.99919863
2019,1,2,1.00388475,1.0131486
2019,1,3,0.99234252,1.00388475
2019,1,4,1.00189432,0.99234252
2019,1,7,1.00276491,1.00189432
2019,1,8,1.00047511,1.00276491
2019,1,9,0.99579452,1.00047511
2019,1,10,0.99420914,0.99579452
2019,1,11,1.00095211,0.99420914
2019,1,14,1.00089013,1.00095211
2019,1,15,1.00536944,1.00089013
2019,1,16,0.99481551,1.00536944
2019,1,17,1.00457692,0.99481551
2019,1,18,0.99910646,1.00457692
2019,1,21,1.00031547,0.99910646
2019,1,22,0.99848805,1.00031547
2019,1,23,1.0062228,0.99848805
2019,1,24,0.99704002,1.0062228
2019,1,25,0.99921059,0.99704002
2019,1,28,1.00079003,0.99921059
2019,1,29,0.99659868,1.00079003
2019,1,30,0.99811394,0.99659868
2019,1,31,1.00553144,0.99811394
2019,2,1,1.00191067,1.00553144
2019,2,4,0.99777759,1.00191067
2019,2,5,1.01161403,0.99777759
2019,2,6,0.99348979,1.01161403
2019,2,7,1.00440177,0.99348979
2019,2,8,1.00134147,1.00440177
2019,2,11,1.00037277,1.00134147
2019,2,12,0.99952096,1.00037277
2019,2,13,0.99470547,0.99952096
2019,2,14,0.99865699,0.99470547
2019,2,15,1.00208759,0.99865699
2019,2,18,0.99725237,1.00208759
2019,2,19,1.00264895,0.99725237
2019,2,20,1.00639816,1.00264895
2019,2,21,1.00085382,1.00639816
2019,2,22,0.99142921,1.00085382
2019,2,25,0.9991014,0.99142921
2019,2,26,1.00734809,0.9991014
2019,2,27,1.0053532,1.00734809
2019,2,28,0.99182347,1.0053532
2019,3,1,0.99830386,0.99182347
2019,3,4,0.997726,0.99830386
2019,3,5,1.00052912,0.997726
2019,3,6,1.00132455,1.00052912
2019,3,7,0.99846588,1.00132455
2019,3,8,0.99846823,0.99846588
2019,3,11,1.00121633,0.99846823
2019,3,12,1.00233231,1.00121633
2019,3,13,1.00164592,1.00233231
2019,3,14,0.99634986,1.00164592
2019,3,15,0.9980465,0.99634986
2019,3,18,1.00333732,0.9980465
2019,3,19,0.9971476,1.00333732
2019,3,20,0.99654682,0.9971476
2019,3,21,0.99920051,0.99654682
2019,3,22,0.99736654,0.99920051
2019,3,25,0.99869024,0.99736654
2019,3,26,1.00510784,0.99869024
2019,3,27,0.99921075,1.00510784
2019,3,28,1.00284939,0.99921075
2019,3,29,1.00137382,1.00284939
2019,4,1,1.00365924,1.00137382
2019,4,2,0.9936973,1.00365924
2019,4,3,0.99882095,0.9936973
2019,4,4,0.99892738,0.99882095
2019,4,5,1.00233999,0.99892738
2019,4,8,0.99931534,1.00233999
2019,4,9,0.99429212,0.99931534
2019,4,10,1.00162598,0.99429212
2019,4,11,0.9974678,1.00162598
2019,4,12,0.99683954,0.9974678
2019,4,15,1.00114868,0.99683954
2019,4,16,1.00010444,1.00114868
2019,4,17,1.001569,1.00010444
2019,4,18,0.99893421,1.001569
2019,4,19,1.00543141,0.99893421
2019,4,22,0.99868852,1.00543141
2019,4,23,1.00739864,0.99868852
2019,4,24,1.00026431,1.00739864
2019,4,25,0.99792159,1.00026431
2019,4,26,0.9983884,0.99792159
2019,4,29,1.00625351,0.9983884
2019,4,30,1.00074249,1.00625351
2019,5,1,0.99973489,1.00074249
2019,5,2,1.00024396,0.99973489
2019,5,3,1.00321355,1.00024396
2019,5,6,0.99491832,1.00321355
2019,5,7,1.00307964,0.99491832
2019,5,8,0.99994691,1.00307964
2019,5,9,1.00280058,0.99994691
2019,5,10,1.00376241,1.00280058
2019,5,13,1.00096291,1.00376241
2019,5,14,1.00413614,1.00096291
2019,5,15,1.00361198,1.00413614
2019,5,16,1.00311489,1.00361198
2019,5,17,0.99694852,1.00311489
2019,5,20,1.00520258,0.99694852
2019,5,21,0.99821481,1.00520258
2019,5,22,0.99440541,0.99821481
2019,5,23,0.99842095,0.99440541
2019,5,24,1.00120453,0.99842095
2019,5,27,0.99563122,1.00120453
2019,5,28,0.998909,0.99563122
2019,5,29,1.00214381,0.998909
2019,5,30,0.99517836,1.00214381
2019,5,31,0.999968,0.99517836
2019,6,3,1.00133516,0.999968
2019,6,4,1.00155118,1.00133516
2019,6,5,1.00295058,1.00155118
2019,6,6,1.00235527,1.00295058
2019,6,7,1,1.00235527
